"site","site_type","site_id","variable_name","summary","voc_name","variable_name_old","mw","category_1","category_2","category_2no","sort_in_category"
"Audenreid School","rotating",18,"methyl_isobutyl_ketone","0.0 [0.0, 0.0]","Methyl isobutyl ketone","methyl_isobutyl_ketone",100.16,"Ketones","Ketones",7,2
"Audenreid School","rotating",18,"trichloromethane","0.2 [0.2, 0.2]","Chloroform","trichloromethane",119.37,"Chlorinated Compounds","Chlorinated Compounds",8,1
"Audenreid School","rotating",18,"carbon_tetrachloride","2.1 [2.0, 2.3]","Carbon tetrachloride","carbon_tetrachloride",153.81,"Chlorinated Compounds","Chlorinated Compounds",8,2
"Audenreid School","rotating",18,"tetrachloroethylene","0.2 [0.1, 0.2]","Tetrachloroethylene","tce",165.83,"Chlorinated Compounds","Chlorinated Compounds",8,3
"Audenreid School","rotating",18,"trichloromonofluoromethane","1.0 [0.8, 1.3]","Trichlorofluoromethane","trichlorofluoromethane",137.37,"Chlorinated Compounds","Chlorinated Compounds",8,4
"Audenreid School","rotating",18,"benzene_1_2_dichloro","0.2 [0.2, 0.2]","1,2-dichlorobenzene","benz12chloro",147.01,"Benzene Derivatives","Chlorinated Compounds",8,5
"Carl Moore Health Center","rotating",19,"benzene","1.5 [1.4, 1.7]","Benzene","benzene",78.11,"BTEX","BTEX",1,1
"Carl Moore Health Center","rotating",19,"toluene","2.9 [2.6, 3.3]","Toluene","toluene",92.14,"BTEX","BTEX",1,2
"Carl Moore Health Center","rotating",19,"ethylbenzene","0.8 [0.7, 0.8]","Ethylbenzene","etbenz",106.17,"BTEX","BTEX",1,3
"Carl Moore Health Center","rotating",19,"m_p_xylene_2","5.0 [4.7, 5.3]","(m+p)-Xylenes","mpxylene",106.16,"BTEX","BTEX",1,4
"Carl Moore Health Center","rotating",19,"o_xylene","1.0 [1.0, 1.1]","o-Xylene","oxylene",106.16,"BTEX","BTEX",1,5
"Carl Moore Health Center","rotating",19,"xylenes","6.1 [5.7, 6.3]","Total Xylenes","xylenes",106.16,"BTEX","BTEX",1,6
"Carl Moore Health Center","rotating",19,"benzene_1_4_diethyl","0.1 [0.1, 0.2]","1,4-Diethylbenzene","benzene_1_4_diethyl",134.221,"Benzene Derivatives","Alkylbenzenes",2,1
"Carl Moore Health Center","rotating",19,"benzene_1_2_3_trimethyl","0.2 [0.2, 0.2]","1,2,3-Trimethylbenzene","benzene_1_2_3_trimethyl",120.194,"Benzene Derivatives","Alkylbenzenes",2,2
"Carl Moore Health Center","rotating",19,"benzene_1_ethyl_2_methyl","0.2 [0.2, 0.2]","1-Ethyl-2-Methylbenzene","benz1ethyl2methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,3
"Carl Moore Health Center","rotating",19,"benzene_1_ethyl_3_methyl","0.5 [0.4, 0.5]","1-Ethyl-3-Methylbenzene","benz1ethyl3methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,4
"Carl Moore Health Center","rotating",19,"benzene_1_ethyl_4_methyl","0.2 [0.2, 0.2]","1-Ethyl-4-Methylbenzene","benz1ethyl4methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,5
"Carl Moore Health Center","rotating",19,"benzene_propyl","0.2 [0.2, 0.2]","Propylbenzene","propylbenzene",120.19,"Benzene Derivatives","Alkylbenzenes",2,6
"Carl Moore Health Center","rotating",19,"mesitylene","0.5 [0.5, 0.5]","Mesitylene","mesitylene",120.19,"Benzene Derivatives","Alkylbenzenes",2,7
"Carl Moore Health Center","rotating",19,"n_hexane","1.5 [1.4, 1.6]","n-Hexane","hexane",86.18,"Alkanes","C6-C9 Alkanes",3,1
"Carl Moore Health Center","rotating",19,"heptane","1.1 [1.0, 1.1]","Heptane","heptane",100.21,"Alkanes","C6-C9 Alkanes",3,2
"Carl Moore Health Center","rotating",19,"octane","0.3 [0.2, 0.4]","Octane","octane",114.23,"Alkanes","C6-C9 Alkanes",3,3
"Carl Moore Health Center","rotating",19,"nonane","0.6 [0.5, 0.6]","Nonane","nonane",128.25,"Alkanes","C6-C9 Alkanes",3,4
"Carl Moore Health Center","rotating",19,"decane","0.6 [0.5, 0.7]","Decane","decane",149.29,"Alkanes","C10-C12 Alkanes",4,1
"Carl Moore Health Center","rotating",19,"undecane","0.5 [0.5, 0.6]","Undecane","undecane",156.31,"Alkanes","C10-C12 Alkanes",4,2
"Carl Moore Health Center","rotating",19,"dodecane","0.2 [0.2, 0.3]","Dodecane","dodecane",170.34,"Alkanes","C10-C12 Alkanes",4,3
"Carl Moore Health Center","rotating",19,"butane_2_methyl","1.1 [0.9, 1.3]","Isopentane","butane_2_methyl",72.151,"Alkanes","Other Alkanes",5,1
"Carl Moore Health Center","rotating",19,"pentane_2_methyl","7.9 [7.1, 8.8]","Isohexane","pentane_2_methyl",86.178,"Alkanes","Other Alkanes",5,2
"Carl Moore Health Center","rotating",19,"hexane_2_methyl","0.9 [0.9, 1.1]","2-Methylhexane","hexane2methyl",100.2,"Alkanes","Other Alkanes",5,3
"Carl Moore Health Center","rotating",19,"hexane_3_methyl","2.1 [1.9, 2.3]","3-Methylhexane","hexane_3_methyl",100.205,"Alkanes","Other Alkanes",5,4
"Carl Moore Health Center","rotating",19,"heptane_3_methyl","0.8 [0.8, 0.9]","3-Methylheptane","heptane3methyl",114.23,"Alkanes","Other Alkanes",5,5
"Carl Moore Health Center","rotating",19,"pentane_3_methyl","2.9 [2.6, 3.3]","3-Methylpentane","pentane_3_methyl",86.178,"Alkanes","Other Alkanes",5,6
"Carl Moore Health Center","rotating",19,"pentane_2_4_dimethyl","0.4 [0.4, 0.5]","2,4-Dimethylpentane","pentane_2_4_dimethyl",100.205,"Alkanes","Other Alkanes",5,7
"Carl Moore Health Center","rotating",19,"pentane_2_3_4_trimethyl","0.5 [0.4, 0.5]","2,3,4-Trimethylpentane","pentane_2_3_4_trimethyl",114.232,"Alkanes","Other Alkanes",5,8
"Carl Moore Health Center","rotating",19,"cyclohexane_methyl","1.9 [1.6, 2.1]","Methylcyclohexane","cyclohexane_methyl",98.189,"Cyclohexanes","Other Alkanes",5,9
"Carl Moore Health Center","rotating",19,"x1_hexene","0.3 [0.3, 0.3]","1-Hexene","x1_hexene",84.162,"Alkenes","Alkenes",6,1
"Carl Moore Health Center","rotating",19,"x2_pentene_z_cis","0.1 [0.1, 0.1]","cis-2-Pentene","x2_pentene_z_cis",70.1329,"Alkenes","Alkenes",6,2
"Carl Moore Health Center","rotating",19,"x1_3_butadiene_2_methyl","0.0 [0.0, 0.0]","Isoprene","x1_3_butadiene_2_methyl",68.12,"Alkenes","Alkenes",6,3
"Carl Moore Health Center","rotating",19,"x2_hexanone","0.0 [0.0, 0.0]","2-Hexanone","x2_hexanone",100.161,"Ketones","Ketones",7,1
"Carl Moore Health Center","rotating",19,"methyl_isobutyl_ketone","0.0 [0.0, 0.0]","Methyl isobutyl ketone","methyl_isobutyl_ketone",100.16,"Ketones","Ketones",7,2
"Carl Moore Health Center","rotating",19,"trichloromethane","0.2 [0.2, 0.2]","Chloroform","trichloromethane",119.37,"Chlorinated Compounds","Chlorinated Compounds",8,1
"Carl Moore Health Center","rotating",19,"carbon_tetrachloride","2.1 [1.9, 2.3]","Carbon tetrachloride","carbon_tetrachloride",153.81,"Chlorinated Compounds","Chlorinated Compounds",8,2
"Carl Moore Health Center","rotating",19,"tetrachloroethylene","0.2 [0.1, 0.2]","Tetrachloroethylene","tce",165.83,"Chlorinated Compounds","Chlorinated Compounds",8,3
"Carl Moore Health Center","rotating",19,"trichloromonofluoromethane","1.0 [0.8, 1.3]","Trichlorofluoromethane","trichlorofluoromethane",137.37,"Chlorinated Compounds","Chlorinated Compounds",8,4
"Carl Moore Health Center","rotating",19,"benzene_1_2_dichloro","0.2 [0.2, 0.2]","1,2-dichlorobenzene","benz12chloro",147.01,"Benzene Derivatives","Chlorinated Compounds",8,5
"Vare & New Hope","rotating",20,"benzene","1.5 [1.2, 1.6]","Benzene","benzene",78.11,"BTEX","BTEX",1,1
"Vare & New Hope","rotating",20,"toluene","1.9 [1.7, 2.1]","Toluene","toluene",92.14,"BTEX","BTEX",1,2
"Vare & New Hope","rotating",20,"ethylbenzene","0.5 [0.4, 0.5]","Ethylbenzene","etbenz",106.17,"BTEX","BTEX",1,3
"Vare & New Hope","rotating",20,"m_p_xylene_2","2.9 [2.7, 3.2]","(m+p)-Xylenes","mpxylene",106.16,"BTEX","BTEX",1,4
"Vare & New Hope","rotating",20,"o_xylene","0.6 [0.6, 0.7]","o-Xylene","oxylene",106.16,"BTEX","BTEX",1,5
"Vare & New Hope","rotating",20,"xylenes","3.6 [3.4, 3.9]","Total Xylenes","xylenes",106.16,"BTEX","BTEX",1,6
"Vare & New Hope","rotating",20,"benzene_1_4_diethyl","0.1 [0.1, 0.1]","1,4-Diethylbenzene","benzene_1_4_diethyl",134.221,"Benzene Derivatives","Alkylbenzenes",2,1
"Vare & New Hope","rotating",20,"benzene_1_2_3_trimethyl","0.1 [0.1, 0.1]","1,2,3-Trimethylbenzene","benzene_1_2_3_trimethyl",120.194,"Benzene Derivatives","Alkylbenzenes",2,2
"Vare & New Hope","rotating",20,"benzene_1_ethyl_2_methyl","0.1 [0.1, 0.1]","1-Ethyl-2-Methylbenzene","benz1ethyl2methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,3
"Vare & New Hope","rotating",20,"benzene_1_ethyl_3_methyl","0.3 [0.3, 0.3]","1-Ethyl-3-Methylbenzene","benz1ethyl3methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,4
"Vare & New Hope","rotating",20,"benzene_1_ethyl_4_methyl","0.1 [0.1, 0.2]","1-Ethyl-4-Methylbenzene","benz1ethyl4methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,5
"Vare & New Hope","rotating",20,"benzene_propyl","0.1 [0.1, 0.1]","Propylbenzene","propylbenzene",120.19,"Benzene Derivatives","Alkylbenzenes",2,6
"Vare & New Hope","rotating",20,"mesitylene","0.3 [0.3, 0.4]","Mesitylene","mesitylene",120.19,"Benzene Derivatives","Alkylbenzenes",2,7
"Vare & New Hope","rotating",20,"n_hexane","1.1 [1.0, 1.2]","n-Hexane","hexane",86.18,"Alkanes","C6-C9 Alkanes",3,1
"Vare & New Hope","rotating",20,"heptane","0.8 [0.7, 0.8]","Heptane","heptane",100.21,"Alkanes","C6-C9 Alkanes",3,2
"Vare & New Hope","rotating",20,"octane","0.3 [0.2, 0.5]","Octane","octane",114.23,"Alkanes","C6-C9 Alkanes",3,3
"Vare & New Hope","rotating",20,"nonane","0.4 [0.1, 0.7]","Nonane","nonane",128.25,"Alkanes","C6-C9 Alkanes",3,4
"Vare & New Hope","rotating",20,"decane","0.3 [0.3, 0.3]","Decane","decane",149.29,"Alkanes","C10-C12 Alkanes",4,1
"Vare & New Hope","rotating",20,"undecane","0.3 [0.3, 0.3]","Undecane","undecane",156.31,"Alkanes","C10-C12 Alkanes",4,2
"Vare & New Hope","rotating",20,"dodecane","0.1 [0.1, 0.1]","Dodecane","dodecane",170.34,"Alkanes","C10-C12 Alkanes",4,3
"Vare & New Hope","rotating",20,"butane_2_methyl","0.4 [0.3, 0.6]","Isopentane","butane_2_methyl",72.151,"Alkanes","Other Alkanes",5,1
"Vare & New Hope","rotating",20,"pentane_2_methyl","5.9 [4.7, 6.8]","Isohexane","pentane_2_methyl",86.178,"Alkanes","Other Alkanes",5,2
"Vare & New Hope","rotating",20,"hexane_2_methyl","0.7 [0.6, 0.8]","2-Methylhexane","hexane2methyl",100.2,"Alkanes","Other Alkanes",5,3
"Vare & New Hope","rotating",20,"hexane_3_methyl","1.6 [1.3, 1.8]","3-Methylhexane","hexane_3_methyl",100.205,"Alkanes","Other Alkanes",5,4
"Vare & New Hope","rotating",20,"heptane_3_methyl","0.6 [0.5, 0.6]","3-Methylheptane","heptane3methyl",114.23,"Alkanes","Other Alkanes",5,5
"Vare & New Hope","rotating",20,"pentane_3_methyl","1.9 [1.7, 2.1]","3-Methylpentane","pentane_3_methyl",86.178,"Alkanes","Other Alkanes",5,6
"Vare & New Hope","rotating",20,"pentane_2_4_dimethyl","0.3 [0.2, 0.3]","2,4-Dimethylpentane","pentane_2_4_dimethyl",100.205,"Alkanes","Other Alkanes",5,7
"Vare & New Hope","rotating",20,"pentane_2_3_4_trimethyl","0.4 [0.3, 0.5]","2,3,4-Trimethylpentane","pentane_2_3_4_trimethyl",114.232,"Alkanes","Other Alkanes",5,8
"Vare & New Hope","rotating",20,"cyclohexane_methyl","1.3 [1.0, 1.5]","Methylcyclohexane","cyclohexane_methyl",98.189,"Cyclohexanes","Other Alkanes",5,9
"Vare & New Hope","rotating",20,"x1_hexene","0.2 [0.1, 0.3]","1-Hexene","x1_hexene",84.162,"Alkenes","Alkenes",6,1
"Vare & New Hope","rotating",20,"x2_pentene_z_cis","0.1 [0.0, 0.1]","cis-2-Pentene","x2_pentene_z_cis",70.1329,"Alkenes","Alkenes",6,2
"Vare & New Hope","rotating",20,"x1_3_butadiene_2_methyl","0.0 [0.0, 0.0]","Isoprene","x1_3_butadiene_2_methyl",68.12,"Alkenes","Alkenes",6,3
"Vare & New Hope","rotating",20,"x2_hexanone","0.0 [0.0, 0.0]","2-Hexanone","x2_hexanone",100.161,"Ketones","Ketones",7,1
"Vare & New Hope","rotating",20,"methyl_isobutyl_ketone","0.0 [0.0, 0.0]","Methyl isobutyl ketone","methyl_isobutyl_ketone",100.16,"Ketones","Ketones",7,2
"Vare & New Hope","rotating",20,"trichloromethane","0.2 [0.2, 0.2]","Chloroform","trichloromethane",119.37,"Chlorinated Compounds","Chlorinated Compounds",8,1
"Vare & New Hope","rotating",20,"carbon_tetrachloride","1.9 [1.9, 2.2]","Carbon tetrachloride","carbon_tetrachloride",153.81,"Chlorinated Compounds","Chlorinated Compounds",8,2
"Vare & New Hope","rotating",20,"tetrachloroethylene","0.1 [0.1, 0.1]","Tetrachloroethylene","tce",165.83,"Chlorinated Compounds","Chlorinated Compounds",8,3
"Vare & New Hope","rotating",20,"trichloromonofluoromethane","0.7 [0.6, 1.0]","Trichlorofluoromethane","trichlorofluoromethane",137.37,"Chlorinated Compounds","Chlorinated Compounds",8,4
"Vare & New Hope","rotating",20,"benzene_1_2_dichloro","0.2 [0.1, 0.2]","1,2-dichlorobenzene","benz12chloro",147.01,"Benzene Derivatives","Chlorinated Compounds",8,5
"Universal Charter School at Vare","rotating",21,"benzene","1.6 [1.3, 1.9]","Benzene","benzene",78.11,"BTEX","BTEX",1,1
"Universal Charter School at Vare","rotating",21,"toluene","2.2 [2.0, 2.4]","Toluene","toluene",92.14,"BTEX","BTEX",1,2
"Universal Charter School at Vare","rotating",21,"ethylbenzene","0.6 [0.6, 0.6]","Ethylbenzene","etbenz",106.17,"BTEX","BTEX",1,3
"Universal Charter School at Vare","rotating",21,"m_p_xylene_2","3.8 [3.3, 4.3]","(m+p)-Xylenes","mpxylene",106.16,"BTEX","BTEX",1,4
"Universal Charter School at Vare","rotating",21,"o_xylene","0.8 [0.7, 0.9]","o-Xylene","oxylene",106.16,"BTEX","BTEX",1,5
"Universal Charter School at Vare","rotating",21,"xylenes","4.6 [4.0, 5.2]","Total Xylenes","xylenes",106.16,"BTEX","BTEX",1,6
"Universal Charter School at Vare","rotating",21,"benzene_1_4_diethyl","0.1 [0.1, 0.1]","1,4-Diethylbenzene","benzene_1_4_diethyl",134.221,"Benzene Derivatives","Alkylbenzenes",2,1
"Universal Charter School at Vare","rotating",21,"benzene_1_2_3_trimethyl","0.2 [0.2, 0.2]","1,2,3-Trimethylbenzene","benzene_1_2_3_trimethyl",120.194,"Benzene Derivatives","Alkylbenzenes",2,2
"Universal Charter School at Vare","rotating",21,"benzene_1_ethyl_2_methyl","0.1 [0.1, 0.1]","1-Ethyl-2-Methylbenzene","benz1ethyl2methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,3
"Universal Charter School at Vare","rotating",21,"benzene_1_ethyl_3_methyl","0.4 [0.4, 0.4]","1-Ethyl-3-Methylbenzene","benz1ethyl3methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,4
"Universal Charter School at Vare","rotating",21,"benzene_1_ethyl_4_methyl","0.2 [0.2, 0.2]","1-Ethyl-4-Methylbenzene","benz1ethyl4methyl",120.19,"Benzene Derivatives","Alkylbenzenes",2,5
"Universal Charter School at Vare","rotating",21,"benzene_propyl","0.2 [0.2, 0.2]","Propylbenzene","propylbenzene",120.19,"Benzene Derivatives","Alkylbenzenes",2,6
"Universal Charter School at Vare","rotating",21,"mesitylene","0.4 [0.4, 0.4]","Mesitylene","mesitylene",120.19,"Benzene Derivatives","Alkylbenzenes",2,7
"Universal Charter School at Vare","rotating",21,"n_hexane","1.4 [1.2, 1.5]","n-Hexane","hexane",86.18,"Alkanes","C6-C9 Alkanes",3,1
"Universal Charter School at Vare","rotating",21,"heptane","0.8 [0.7, 0.9]","Heptane","heptane",100.21,"Alkanes","C6-C9 Alkanes",3,2
"Universal Charter School at Vare","rotating",21,"octane","0.3 [0.2, 0.4]","Octane","octane",114.23,"Alkanes","C6-C9 Alkanes",3,3
"Universal Charter School at Vare","rotating",21,"nonane","0.4 [0.3, 0.6]","Nonane","nonane",128.25,"Alkanes","C6-C9 Alkanes",3,4
"Universal Charter School at Vare","rotating",21,"decane","0.4 [0.4, 0.4]","Decane","decane",149.29,"Alkanes","C10-C12 Alkanes",4,1
"Universal Charter School at Vare","rotating",21,"undecane","0.4 [0.4, 0.4]","Undecane","undecane",156.31,"Alkanes","C10-C12 Alkanes",4,2
"Universal Charter School at Vare","rotating",21,"dodecane","0.1 [0.1, 0.2]","Dodecane","dodecane",170.34,"Alkanes","C10-C12 Alkanes",4,3
"Universal Charter School at Vare","rotating",21,"butane_2_methyl","0.5 [0.5, 0.8]","Isopentane","butane_2_methyl",72.151,"Alkanes","Other Alkanes",5,1
"Universal Charter School at Vare","rotating",21,"pentane_2_methyl","7.0 [6.2, 7.8]","Isohexane","pentane_2_methyl",86.178,"Alkanes","Other Alkanes",5,2
"Universal Charter School at Vare","rotating",21,"hexane_2_methyl","0.8 [0.8, 0.9]","2-Methylhexane","hexane2methyl",100.2,"Alkanes","Other Alkanes",5,3
"Universal Charter School at Vare","rotating",21,"hexane_3_methyl","1.9 [1.7, 2.1]","3-Methylhexane","hexane_3_methyl",100.205,"Alkanes","Other Alkanes",5,4
"Universal Charter School at Vare","rotating",21,"heptane_3_methyl","0.7 [0.6, 0.8]","3-Methylheptane","heptane3methyl",114.23,"Alkanes","Other Alkanes",5,5
"Universal Charter School at Vare","rotating",21,"pentane_3_methyl","2.3 [2.2, 2.5]","3-Methylpentane","pentane_3_methyl",86.178,"Alkanes","Other Alkanes",5,6
"Universal Charter School at Vare","rotating",21,"pentane_2_4_dimethyl","0.3 [0.3, 0.4]","2,4-Dimethylpentane","pentane_2_4_dimethyl",100.205,"Alkanes","Other Alkanes",5,7
"Universal Charter School at Vare","rotating",21,"pentane_2_3_4_trimethyl","0.5 [0.5, 0.5]","2,3,4-Trimethylpentane","pentane_2_3_4_trimethyl",114.232,"Alkanes","Other Alkanes",5,8
"Universal Charter School at Vare","rotating",21,"cyclohexane_methyl","1.5 [1.3, 1.7]","Methylcyclohexane","cyclohexane_methyl",98.189,"Cyclohexanes","Other Alkanes",5,9
"Universal Charter School at Vare","rotating",21,"x1_hexene","0.2 [0.2, 0.2]","1-Hexene","x1_hexene",84.162,"Alkenes","Alkenes",6,1
"Universal Charter School at Vare","rotating",21,"x2_pentene_z_cis","0.1 [0.0, 0.1]","cis-2-Pentene","x2_pentene_z_cis",70.1329,"Alkenes","Alkenes",6,2
"Universal Charter School at Vare","rotating",21,"x1_3_butadiene_2_methyl","0.0 [0.0, 0.0]","Isoprene","x1_3_butadiene_2_methyl",68.12,"Alkenes","Alkenes",6,3
"Universal Charter School at Vare","rotating",21,"x2_hexanone","0.0 [0.0, 0.0]","2-Hexanone","x2_hexanone",100.161,"Ketones","Ketones",7,1
"Universal Charter School at Vare","rotating",21,"methyl_isobutyl_ketone","0.0 [0.0, 0.0]","Methyl isobutyl ketone","methyl_isobutyl_ketone",100.16,"Ketones","Ketones",7,2
"Universal Charter School at Vare","rotating",21,"trichloromethane","0.2 [0.2, 0.3]","Chloroform","trichloromethane",119.37,"Chlorinated Compounds","Chlorinated Compounds",8,1
"Universal Charter School at Vare","rotating",21,"carbon_tetrachloride","1.9 [1.8, 2.2]","Carbon tetrachloride","carbon_tetrachloride",153.81,"Chlorinated Compounds","Chlorinated Compounds",8,2
"Universal Charter School at Vare","rotating",21,"tetrachloroethylene","0.1 [0.1, 0.1]","Tetrachloroethylene","tce",165.83,"Chlorinated Compounds","Chlorinated Compounds",8,3
"Universal Charter School at Vare","rotating",21,"trichloromonofluoromethane","0.7 [0.7, 1.0]","Trichlorofluoromethane","trichlorofluoromethane",137.37,"Chlorinated Compounds","Chlorinated Compounds",8,4
"Universal Charter School at Vare","rotating",21,"benzene_1_2_dichloro","0.2 [0.1, 0.2]","1,2-dichlorobenzene","benz12chloro",147.01,"Benzene Derivatives","Chlorinated Compounds",8,5
