Box number,Tube number,Blanked prior,Date blanked,Date shipped to PA,Date received in ID,Days in RETURN transit,Time collected (DAYS),Purged,RUN/SPLIT TYPE,Qedited by,added to database,Q-Edit Method,MULTIPLIER,"FILE NAME (TUBE # + TODAY DATE + END DATE + LOCATION + (FB,LAB BLANK,DUP,etc)",LOCATION NUMBER,LOCATION,LOCATION LAT/LONG,Sample Type,START DATE,START TIME,User set up,END DATE,END TIME,User take down,COMMENTS,Date return shipped to ID,Tracking #,MONTH,USE SAMPLE
8,P726657,Y,2023,6/26/2023,8/10/2023,1,0,Y,NO SPLIT,GT (MAIN),MAIN,MMT 071223,1,P726657 072823 072623 26th St FB 1WK FB,9,26th St. FB,"39.91327125, -75.1922011",Field Blank,7/26/2023,12:06:00 PM,KDM,7/26/2023,12:06:00 PM,,,7/26/2023,7.9137E+11,,
8,P726658,Y,2023,6/26/2023,8/10/2023,1,0,Y,NO SPLIT,GT (MAIN),MAIN,MMT 071223,1,P726658 072823 072623 Lab blank 1WK FB,N/A,Lab blank,NA,Lab Blank,6/28/2023,,KDM,7/26/2023,,,,7/26/2023,7.9137E+11,,
8,P726659,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726659 081123 080923 Bartrams 1WK SS,1,Bartrams,"39.92896, -75.212541",Sample,8/2/2023,10:26:00 AM,LF,8/9/2023,9:54:00 AM,,,8/9/2023,7.9137E+11,,
8,P726660,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P726660 081123 080923 Essington 1WK SS,2,Essington,"39.90131732, -75.2250262",Sample,8/2/2023,10:40:00 AM,LF,8/9/2023,10:09:00 AM,,,8/9/2023,7.9137E+11,,
9,P733841,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P733841 081123 080923 61st & Passyunk 1WK SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,8/2/2023,10:51:00 AM,LF,8/9/2023,10:19:00 AM,,,8/9/2023,7.9137E+11,,
9,P733843,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P733843 081123 080923 61st & Passyunk 1WK DUP SS,3,61st & Passyunk DUP,"39.91820446, -75.2085474",Duplicate,8/2/2023,10:51:00 AM,LF,8/9/2023,10:19:00 AM,,,8/9/2023,7.9137E+11,,
9,P733845,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P733845 081123 080923 28th & Passyunk 1WK SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,8/2/2023,10:57:00 AM,LF,8/9/2023,10:23:00 AM,,,8/9/2023,7.9137E+11,,
9,P733847,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P733847 081123 080923 Point Breeze Near 1WK SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,8/2/2023,11:05:00 AM,LF,8/9/2023,10:47:00 AM,,,8/9/2023,7.9137E+11,,
9,P733848,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P733848 081123 080923 Point Breeze Mid 1WK SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,8/2/2023,11:11:00 AM,LF,8/9/2023,10:41:00 AM,,,8/9/2023,7.9137E+11,,
9,P733849,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P733849 081123 080923 Point Breeze Far 1WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,8/2/2023,11:16:00 AM,LF,8/9/2023,12:03:00 PM,,,8/9/2023,7.9137E+11,,
9,P733850,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P733850 081123 080923 Ritner 1WK SS,8,Ritner,"39.92296389, -75.186874",Sample,8/2/2023,11:23:00 AM,LF,8/9/2023,10:33:00 AM,,capped on right end (indent side) but mounted upside down,8/9/2023,7.9137E+11,,no
9,P733851,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P733851 081123 080923 26th St 1WK SS,9,26th St.,"39.91327125, -75.1922011",Sample,8/2/2023,11:33:00 AM,LF,8/9/2023,12:22:00 PM,,,8/9/2023,7.9137E+11,,
9,P733853,Y,2023,6/26/2023,8/10/2023,1,0,Y,NO SPLIT,kc (front),FRONT,MMT 080923,1,P733853 081123 080923 26th St 1WK FB,9,26th St. FB,"39.91327125, -75.1922011",Field Blank,8/2/2023,11:33:00 AM,LF,8/9/2023,12:22:00 PM,,,8/9/2023,7.9137E+11,,
9,P733854,Y,2023,6/26/2023,8/10/2023,1,0,Y,NO SPLIT,kc (front),FRONT,MMT 080923,1,P733854 081123 080923 Lab blank 1WK,N/A,Lab blank,NA,Lab Blank,6/28/2023,,,8/9/2023,,,,8/9/2023,7.9137E+11,,
10,P726620,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,1.3,P726620 082423 081623 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,8/9/2023,9:54:00 AM,KDM,8/16/2023,11:51:00 AM,KDM,,8/23/2023,7.72352E+11,,
10,P726641,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (main),MAIN,MMT 082323,1.3,P726641 082423 081623 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,8/9/2023,10:09:00 AM,KDM,8/16/2023,12:08:00 PM,KDM,,8/23/2023,7.72352E+11,,
10,P726642,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,1.3,P726642 082423 081623 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,8/9/2023,10:19:00 AM,KDM,8/16/2023,12:15:00 PM,RS,,8/23/2023,7.72352E+11,,
10,P726649,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,1.3,P726649 082423 081623 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,8/9/2023,10:23:00 AM,KDM,8/16/2023,12:20:00 PM,KDM,,8/23/2023,7.72352E+11,,
10,P726650,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,1.3,P726650 082423 081623 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,8/9/2023,10:33:00 AM,KDM,8/16/2023,12:22:00 PM,KDM,,8/23/2023,7.72352E+11,,
10,P733857,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (main),MAIN,MMT 082323,1.3,P733857 082423 081623 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,8/9/2023,10:41:00 AM,KDM,8/16/2023,12:38:00 PM,KDM,,8/23/2023,7.72352E+11,,
10,P733859,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (main),MAIN,MMT 082323,1.3,P733859 082423 081623 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,8/9/2023,10:47:00 AM,KDM,8/16/2023,12:47:00 PM,KDM,smelly: mix of diesal and laundromat?; not smelly on retrieval 8/16/23,8/23/2023,7.72352E+11,,
10,P733860,Y,2023,7/27/2023,8/24/2023,1,7,Y,DS,kc (main),MAIN,MMT 082323,14.3,P733860 082423 081623 Point Breeze Near DUP DS,5,Point Breeze Near,"39.92624784, -75.1923165",Duplicate,8/9/2023,10:47:00 AM,KDM,8/16/2023,12:47:00 PM,KDM,smelly: mix of diesal and laundromat?; not smelly on retrieval 8/16/24,8/23/2023,7.72352E+11,,
10,P733873,Y,2023,7/27/2023,8/10/2023,1,7,Y,SS,OK,FRONT,MMT 082323,1,P733873 081123 081023 BUS DEPOT ON SNYDER FB RENAME,11,Bus Depot on Snyder,"39.92759256, -75.1950607",Field Blank,8/9/2023,11:10:00 AM,KDM,8/16/2023,12:54:00 PM,KDM,Can you confirm this tube was received?,8/9/2023,7.9137E+11,,
10,P733875,Y,2023,7/27/2023,8/24/2023,1,0,Y,NO SPLIT,KC (MAIN),MAIN,MMT 082323,1,P733875 082423 081623 Bus Depot on Snyder RENAME,11,Bus Depot on Snyder,"39.92759256, -75.1950607",Sample,8/9/2023,11:10:00 AM,KDM,8/16/2023,12:54:00 PM,KDM,"appears to be sample, not FB, relabeled.",8/23/2023,7.72352E+11,,
11,P733891,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (front),FRONT,MMT 082323,1.3,P733891 082423 081623 Tasker (near Morris) SS,12,Tasker (near Morris),"39.931447, -75.193386",Sample,8/9/2023,11:47:00 AM,LF,8/16/2023,1:01:00 PM,KDM,,8/23/2023,7.72352E+11,,
11,P733892,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (main),MAIN,MMT 082323,1.3,P733892 082423 081623 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,8/9/2023,12:03:00 PM,LF,8/16/2023,1:12:00 PM,KDM,,8/23/2023,7.72352E+11,,
11,P733893,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (front),FRONT,MMT 082323,1.3,P733893 082423 081623 26th St SS,9,26th St.,"39.91327125, -75.1922011",Sample,8/9/2023,12:22:00 PM,LF,8/16/2023,1:33:00 PM,RS,,8/23/2023,7.72352E+11,,
11,P733894,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (main),MAIN,MMT 082323,2,P733894 082423 081623 Siena Place SS,10,Siena Place,"39.91118246, -75.1885003 ",Sample,8/9/2023,12:50:00 PM,LF,8/16/2023,1:28:00 PM,RS,,8/23/2023,7.72352E+11,,
11,P733895,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,2,P733895 082523 082323 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,8/16/2023,11:50:00 AM,KDM,8/23/2023,10:07:00 AM,ST,,8/23/2023,7.72352E+11,,
11,P733896,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,2,P733896 082523 082323 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,8/16/2023,12:06:00 PM,KDM,8/23/2023,10:31:00 AM,ST,,8/23/2023,7.72352E+11,,
11,P733897,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,2,P733897 082523 082323 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,8/16/2023,12:15:00 PM,KDM,8/23/2023,10:41:00 AM,LF,,8/23/2023,7.72352E+11,,
11,P733898,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733898 082523 082323 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,8/16/2023,12:21:00 PM,KDM,8/23/2023,10:45:00 AM,LF,believe this tube was FB and 733899 was SAMPLE,8/23/2023,7.72352E+11,,
11,P733899,Y,2023,7/27/2023,8/24/2023,1,0,Y,SS,GT (main),MAIN,MMT 082323,1,P733899 082523 082323 28th & Passyunk FB,4,28th & Passyunk,"39.92061091, -75.1955879",Field Blank,8/16/2023,12:21:00 PM,KDM,na,na,na,both ends opened for ~1 sec,8/23/2023,7.72352E+11,,
11,P733900,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,,2,P733900 082523 082323 Ritner SS BAD,8,Ritner,"39.92296389, -75.186874",Sample,8/16/2023,12:22:00 PM,KDM,8/23/2023,10:51:00 AM,LF,diffusion cap was on correct side but tube was upside down in shelter,8/23/2023,7.72352E+11,,no
12,P733878,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733878 082523 082323 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,8/16/2023,12:37:00 PM,KDM,8/23/2023,11:32:00 AM,LF,,8/23/2023,7.72352E+11,,
12,P733879,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733879 082523 082323 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,8/16/2023,12:45:00 PM,KDM,8/23/2023,11:40:00 AM,LF,,8/23/2023,7.72352E+11,,
12,P733880,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733880 082523 082323 Point Breeze Near DUP SS,5,Point Breeze Near,"39.92624784, -75.1923165",Duplicate,8/16/2023,12:45:00 PM,KDM,8/23/2023,11:40:00 AM,LF,,8/23/2023,7.72352E+11,,
12,P733881,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733881 082523 082323 Bus Depot on Snyder SS,11,Bus Depot on Snyder,"39.92759256, -75.1950607",Sample,8/16/2023,12:52:00 PM,KDM,8/23/2023,11:44:00 AM,ST,,8/23/2023,7.72352E+11,,
12,P733882,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733882 082523 082323 Tasker (near Morris) SS,12,Tasker (near Morris),"39.931447, -75.193386",Sample,8/16/2023,1:00:00 PM,KDM,8/23/2023,11:58:00 AM,ST,,8/23/2023,7.72352E+11,,
12,P733883,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733883 082523 082323 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,8/16/2023,1:10:00 PM,KDM,8/23/2023,11:28:00 AM,ST,,8/23/2023,7.72352E+11,,
12,P733885,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,GT (main),MAIN,MMT 082323,2,P733885 082523 082323 Siena Place SS,10,Siena Place,"39.91118246, -75.1885003 ",Sample,8/16/2023,1:26:00 PM,KDM,8/23/2023,11:10:00 AM,ST,,8/23/2023,7.72352E+11,,
12,P733886,Y,2023,7/27/2023,8/24/2023,1,7,Y,SS,kc (front),FRONT,MMT 082323,2,P733886 082523 082323 26th St SS,9,26th St.,"39.91327125, -75.1922011",Sample,8/16/2023,1:32:00 PM,KDM,8/23/2023,11:18:00 AM,ST,,8/23/2023,7.72352E+11,,
12,P733889,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,kc(front),FRONT,MMT 090623,2,P733889 090723 083023 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,8/23/2023,10:09:00 AM,LF,8/30/2023,9:43:00 AM,LF,,9/6/2023,7.72352E+11,,
12,P733890,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,kc(front),FRONT,MMT 090623,2,P733890 090723 083023 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,8/23/2023,10:31:00 AM,ST,8/30/2023,9:54:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733861,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,GT (main) *added to 080923,MAIN,MMT 090623,2,P733861 090723 083023 61st and Passyunk SS,3,61st and Passyunk,"39.91820446, -75.2085474",Sample,8/23/2023,10:41:00 AM,LF,8/30/2023,10:01:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733863,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,GT (main) *added to 080923,MAIN,MMT 090623,2,P733863 090723 083023 28th and Passyunk SS,4,28th and Passyunk,"39.92061091, -75.1955879",Sample,8/23/2023,10:45:00 AM,ST,8/30/2023,10:04:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733864,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,NJ(front),FRONT,MMT 090623,2,P733864 090723 083023 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,8/23/2023,10:51:00 AM,LF,8/30/2023,10:09:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733865,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,NJ(front),FRONT,MMT 090623,2,P733865 090723 083023 26th ST SS,9,26th ST,"39.91327125, -75.1922011",Sample,8/23/2023,11:18:00 AM,LF,8/30/2023,10:19:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733866,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,NJ(front),FRONT,MMT 090623,2,P733866 090723 083023 Point Breeze far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,8/23/2023,11:28:00 AM,LF,8/30/2023,10:37:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733867,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,NJ(front),FRONT,MMT 090623,2,P733867 090723 083023 Point Breeze mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,8/23/2023,11:33:00 AM,ST,8/30/2023,10:31:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733868,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P733868 090723 083023 Point Breeze mid Dup SS,6,Point Breeze Mid Dup,"39.92771763, -75.1873965",Duplicate,8/23/2023,11:33:00 AM,ST,8/30/2023,10:31:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733869,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P733869 090723 083023 Point Breeze near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,8/23/2023,11:33:00 AM,ST,8/30/2023,10:26:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733870,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P733870 090723 083023 Wharton Playground SS,13,Wharton Playground,"39.935920, -75.183090",Sample,8/23/2023,12:38:00 PM,LF,8/30/2023,10:45:00 AM,LF,,9/6/2023,7.72352E+11,,
13,P733871,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P733871 090723 083023 Finnegan  SS,14,Finnegan ,"39.938448, -75.192335",Sample,8/23/2023,12:56:00 PM,ST,8/30/2023,10:50:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726604,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726604 090723 083023 Grays Ferry Ave SS,15,Grays Ferry Ave,"39.93924766, -75.1944459",Sample,8/23/2023,1:10:00 PM,ST,8/30/2023,10:55:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726605,Y,2023,7/27/2023,8/24/2023,1,7,NA,NA,NA,NA,NA,NA,"WE HAVE TUBE, NOT HAVE BEEN RUN AND INSTEAD CONDITIONED ????",15,Grays Ferry Ave,"39.93924766, -75.1944459",Field Blank,8/23/2023,1:10:00 PM,ST,8/30/2023,1:10:00 PM,ST,,8/23/2023,7.72352E+11,,
14,P726606,Y,2023,7/27/2023,8/8/24/23,1,7,NA,NA,NA,NA,NA,NA,"WE HAVE TUBE, NOT HAVE BEEN RUN AND INSTEAD CONDITIONED ????",N/A,Lab blank,NA,Lab Blank,,,,8/23/2023,,,,8/23/2023,7.72352E+11,,
14,P726607,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726607 090823 090623 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,8/30/2023,9:43:00 AM,LF,9/6/2023,11:50:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726611,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726611 090823 090623 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,8/30/2023,9:54:00 AM,LF,9/6/2023,11:07:00 AM,KDM,,9/6/2023,7.72352E+11,,
14,P726664,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726664 090823 090623 61st and Passyunk SS,3,61st and Passyunk,"39.91820446, -75.2085474",Sample,8/30/2023,10:01:00 AM,LF,9/6/2023,10:47:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726666,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726666 090823 090623 28th and Passyunk SS,4,28th and Passyunk,"39.92061091, -75.1955879",Sample,8/30/2023,10:04:00 AM,LF,9/6/2023,10:21:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726667,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726667 090823 090623 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,8/30/2023,10:09:00 AM,LF,9/6/2023,9:57:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726668,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726668 090723 090623 26th St SS,9,26th St.,"39.91327125, -75.1922011",Sample,8/30/2023,10:19:00 AM,LF,9/6/2023,10:09:00 AM,LF,,9/6/2023,7.72352E+11,,
14,P726670,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726670 090823 090623 Point Breeze near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,8/30/2023,10:26:00 AM,LF,9/6/2023,9:50:00 AM,LF,,9/6/2023,7.72352E+11,,
15,P726643,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726643 090823 090623 Point Breeze mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,8/30/2023,10:31:00 AM,LF,9/6/2023,9:45:00 AM,LF,,9/6/2023,7.72352E+11,,
15,P726644,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726644 090823 090623 Point Breeze far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,8/30/2023,10:37:00 AM,LF,9/6/2023,9:37:00 AM,LF,,9/6/2023,7.72352E+11,,
15,P726645,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726645 090823 090623 Wharton Playground SS,13,Wharton Playground,"39.935920, -75.183090",Sample,8/30/2023,10:45:00 AM,LF,9/6/2023,9:29:00 AM,KDM,,9/6/2023,7.72352E+11,,
15,P726646,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726646 090823 090623 Finnegan  SS,14,Finnegan ,"39.938448, -75.192335",Sample,8/30/2023,10:50:00 AM,LF,9/6/2023,9:17:00 AM,KDM,,9/6/2023,7.72352E+11,,
15,P726647,Y,2023,7/27/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726647 090823 090623 Grays Ferry Ave SS,15,Grays Ferry Ave,"39.93924766, -75.1944459",Sample,8/30/2023,10:55:00 AM,LF,9/6/2023,9:10:00 AM,KDM,,9/6/2023,7.72352E+11,,
16,P726610,Y,2023,8/28/2023,9/6/2023,1,7,Y,SS,LJ FRONT,FRONT(LJ) IN DATABASE MMT 090623 FRONT.CRD,MMT 090623,2,P726610 090823 090623 Point Breeze mid SS DUP,6,Point Breeze Mid,"39.92771763, -75.1873965",Duplicate,8/30/2023,10:31:00 AM,LF,9/6/2023,9:46:00 AM,LF,,9/6/2023,7.72352E+11,,
16,P726612,Y,2023,8/28/2023,9/6/2023,1,0,Y,NO SPLIT,GT (MAIN),MAIN,MMT 090623,1,P726612 090823 090623 Grays Ferry Ave FB,15,Grays Ferry Ave,"39.93924766, -75.1944459",Field Blank,8/30/2023,10:55:00 AM,LF,8/30/2023,10:55:00 AM,LF,,9/6/2023,7.72352E+11,,
16,P726620,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,CS (main),YES (still not in google drive database),MMT 092823,2,P726620 092823 092023 Point Breeze far 2WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,9/6/2023,9:37:00 AM,KDM,9/20/2023,11:52:00 AM,ST,,9/27/2023,7.72352E+11,,
16,P726641,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,CS (main),YES (still not in google drive database),MMT 092823,2,P726641 092823 092023 Point Breeze far 2WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Duplicate,9/6/2023,9:37:00 AM,KDM,9/20/2023,11:52:00 AM,ST,,9/27/2023,7.72352E+11,,
16,P726642,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,CS (main),YES (still not in google drive database),MMT 092823,2,P726642 092823 092023 Point Breeze mid 2WK SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,9/6/2023,9:45:00 AM,KDM,9/20/2023,12:01:00 PM,ST,,9/27/2023,7.72352E+11,,
16,P726648,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,GT (MAIN),MAIN,MMT 092823,2,P726648 092823 092023 Ritner 2WK SS,8,Ritner,"39.92296389, -75.186874",Sample,9/6/2023,9:57:00 AM,KDM,9/20/2023,12:17:00 PM,KDM,,9/27/2023,7.72352E+11,,
16,P726650,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,CS (main),YES (still not in google drive database),MMT 092823,2,P726650 092823 092023 26th St 2WK SS,9,26th St.,"39.91327125, -75.1922011",Sample,9/6/2023,10:09:00 AM,KDM,9/20/2023,12:30:00 PM,KDM,,9/27/2023,7.72352E+11,,
16,P726660,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,CS (main),YES (still not in google drive database),MMT 092823,2,P726660 092823 092023 28th and Passyunk 2WK SS,4,28th and Passyunk,"39.92061091, -75.1955879",Sample,9/6/2023,10:30:00 AM,KDM,9/20/2023,11:26:00 AM,ST,,9/27/2023,7.72352E+11,,
16,P726662,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,KC (main), IN DATABASE MMT 090623 MAIN.CRD,MMT 092823,2,P726662 092823 092023 61st and Passyunk 2WK SS,3,61st and Passyunk,"39.91820446, -75.2085474",Sample,9/6/2023,10:55:00 AM,LF,9/20/2023,11:02:00 AM,ST,,9/27/2023,7.72352E+11,,
16,P733847,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,KC (main), IN DATABASE MMT 090623 MAIN.CRD,MMT 092823,2,P733847 092823 092023 Point Breeze near 2WK SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,9/6/2023,9:50:00 AM,KDM,9/20/2023,12:09:00 PM,KDM,,9/27/2023,7.72352E+11,,
17,P733848,Y,2023,8/28/2023,9/28/2023,1,14,Y,SS,GT (MAIN),THERE ARE TWO?,MMT 092823,1.3,P733848 100123 092923 Essington 2WK SS rr,2,Essington,"39.90131732, -75.2250262",Sample,9/6/2023,11:11:00 AM,LF,9/20/2023,10:19:00 AM,ST,,9/27/2023,7.72352E+11,,
